store_id,store_size,store_rating,beat_id,region,city,lat,lon,sale_date,category,product,price,units_sold,amount,customer_rating
N2-011,Medium,4.9,N2,North,Bogra,24.875022807499715,89.38988583910059,2024-10-22,Clothing,Jacket,3476.5021433405373,127,441515.77,4.0
N2-011,Medium,4.9,N2,North,Bogra,24.87612276928954,89.3869467367725,2025-07-13,Furniture,Bed,30703.286014570756,19,583362.43,5.0
N2-011,Medium,4.9,N2,North,Bogra,24.872913730638388,89.39079510799252,2024-12-31,Sports,Badminton Racket,8769.542653050454,25,219238.57,4.6
N2-011,Medium,4.9,N2,North,Bogra,24.87194195741472,89.38599065251799,2024-11-27,Clothing,T-Shirt,759.9337274991874,94,71433.77,3.9
N2-011,Medium,4.9,N2,North,Bogra,24.87774003527438,89.38638123355695,2025-02-21,Beauty,Perfume,2438.9096034885797,87,212185.14,3.1
N2-011,Medium,4.9,N2,North,Bogra,24.87370117713063,89.38678287814129,2025-08-25,Furniture,Sofa,54337.4355775719,23,1249761.02,4.6
N2-011,Medium,4.9,N2,North,Bogra,24.87800917379394,89.39076259006754,2025-05-25,Furniture,Dining Set,32221.090994754704,12,386653.09,3.5
N2-011,Medium,4.9,N2,North,Bogra,24.872470126331002,89.38973688582284,2024-11-03,Electronics,Smartphone,28636.61525143261,45,1288647.69,3.5
N2-011,Medium,4.9,N2,North,Bogra,24.871643750571444,89.38529444334313,2025-05-25,Grocery,Sugar (1kg),52.249812152793496,183,9561.72,4.0
N2-011,Medium,4.9,N2,North,Bogra,24.877588160498647,89.39101297117713,2025-08-08,Clothing,Shoes,586.5658326210173,58,34020.82,3.1
N2-011,Medium,4.9,N2,North,Bogra,24.872646639819084,89.38828418407394,2025-02-28,Beauty,Shampoo,886.7815145740959,34,30150.57,4.3
N2-011,Medium,4.9,N2,North,Bogra,24.87710551948116,89.3892846312642,2025-02-06,Clothing,Jacket,2601.0905646926344,119,309529.78,4.2
N2-011,Medium,4.9,N2,North,Bogra,24.870797528828767,89.39182892691898,2025-04-11,Sports,Cricket Bat,9781.572471207422,33,322791.89,4.3
N2-011,Medium,4.9,N2,North,Bogra,24.870509205699538,89.39298760459603,2025-08-26,Furniture,Table,36097.13116803969,18,649748.36,4.6
N2-011,Medium,4.9,N2,North,Bogra,24.871247017919725,89.38995524591725,2024-11-28,Beauty,Lipstick,3364.1492435138725,60,201848.95,4.8
N2-011,Medium,4.9,N2,North,Bogra,24.878872867393515,89.38830206669408,2025-04-19,HomeAppliances,Microwave,36357.25601023932,23,836216.89,3.2
N2-011,Medium,4.9,N2,North,Bogra,24.871600280315356,89.3920658499744,2024-12-22,HomeAppliances,Washing Machine,5287.0820412734665,17,89880.39,3.5
N2-012,Large,4.5,N2,North,Bogra,24.859148553978606,89.40072981919671,2025-08-01,Beauty,Sunscreen,1375.7308641594027,72,99052.62,3.2
N2-012,Large,4.5,N2,North,Bogra,24.860004406901833,89.39929514333825,2025-03-09,HomeAppliances,Electric Fan,23716.115335223472,12,284593.38,3.4
N2-012,Large,4.5,N2,North,Bogra,24.858303813233423,89.40201270385626,2025-02-14,Grocery,Rice (5kg),166.74591699093224,147,24511.65,3.2
N2-012,Large,4.5,N2,North,Bogra,24.85507113580158,89.40153768803805,2025-09-17,Electronics,Bluetooth Speaker,10680.323938170188,45,480614.58,3.3
N2-012,Large,4.5,N2,North,Bogra,24.857356290427617,89.40725544220595,2024-10-13,Electronics,Tablet,87742.15329334058,67,5878724.27,3.1
N2-012,Large,4.5,N2,North,Bogra,24.85554689593254,89.40489070181599,2025-04-06,Sports,Treadmill,22811.518509070804,37,844026.18,4.4
N2-012,Large,4.5,N2,North,Bogra,24.857684042089883,89.40110784697904,2025-07-03,Grocery,Honey (500g),622.1263421182646,193,120070.38,3.9
N2-012,Large,4.5,N2,North,Bogra,24.856831307871655,89.4062871174257,2025-01-17,HomeAppliances,Air Conditioner,27287.477739228918,16,436599.64,4.2
N2-012,Large,4.5,N2,North,Bogra,24.852621960096393,89.40545397297103,2025-02-28,Clothing,Jacket,1494.360269762953,79,118054.46,4.5
N2-012,Large,4.5,N2,North,Bogra,24.852184659839413,89.4001620107364,2025-06-19,Electronics,Bluetooth Speaker,66143.1167063467,49,3241012.72,3.2
N2-012,Large,4.5,N2,North,Bogra,24.86036692514434,89.40720215691147,2025-05-17,Electronics,Power Bank,57158.67538040083,57,3258044.5,4.5
N2-012,Large,4.5,N2,North,Bogra,24.856276976199254,89.39900262535788,2025-06-08,Grocery,Honey (500g),251.75781806679345,96,24168.75,4.2
N2-012,Large,4.5,N2,North,Bogra,24.85941397657158,89.401009506757,2025-09-14,Clothing,Shoes,2290.28890845381,62,141997.91,3.6
N2-012,Large,4.5,N2,North,Bogra,24.85413941030059,89.39841024993702,2024-12-16,Furniture,Bed,45264.91801787433,15,678973.77,4.4
N2-012,Large,4.5,N2,North,Bogra,24.8525581748527,89.40009863315979,2025-08-04,Clothing,Dress,3588.855100418508,89,319408.1,4.3
N2-012,Large,4.5,N2,North,Bogra,24.852757266399976,89.40066747280997,2025-04-06,Electronics,Laptop,91359.08395686648,38,3471645.19,3.9
N2-012,Large,4.5,N2,North,Bogra,24.860437294296986,89.40164787741229,2025-01-15,Grocery,Honey (500g),630.554633858109,207,130524.81,4.9
N2-012,Large,4.5,N2,North,Bogra,24.857450802452725,89.40680592661828,2025-01-11,Furniture,Sofa,15471.927235116862,17,263022.76,4.3
N2-012,Large,4.5,N2,North,Bogra,24.853146777520166,89.40201525526352,2025-06-01,HomeAppliances,Microwave,27212.76504678271,24,653106.36,4.0
N2-012,Large,4.5,N2,North,Bogra,24.85207711157302,89.40247716344794,2025-07-01,Clothing,Sunglasses,2137.8876920463053,43,91929.17,4.4
N2-012,Large,4.5,N2,North,Bogra,24.85828989959066,89.39770222846774,2025-06-17,Clothing,T-Shirt,1906.9794911806782,88,167814.2,4.4
N2-012,Large,4.5,N2,North,Bogra,24.856494605863055,89.40685745338422,2024-11-24,Electronics,Bluetooth Speaker,78674.95502082021,35,2753623.43,4.8
N2-012,Large,4.5,N2,North,Bogra,24.857168415562782,89.40274823431749,2025-06-08,Electronics,Smartwatch,82813.28980868097,44,3643784.75,3.6
N2-012,Large,4.5,N2,North,Bogra,24.85366395706869,89.40156275400858,2025-06-14,Clothing,T-Shirt,3862.800119514109,83,320612.41,3.4
N2-012,Large,4.5,N2,North,Bogra,24.858926812301924,89.4021514885105,2025-04-24,Clothing,Sunglasses,720.0842856320792,120,86410.11,4.6
N2-012,Large,4.5,N2,North,Bogra,24.856264868518533,89.406212207301,2025-01-27,Grocery,Tea (250g),353.1222182682802,145,51202.72,4.6
N2-012,Large,4.5,N2,North,Bogra,24.85510377842721,89.40173361663183,2025-09-03,Furniture,Bookshelf,47448.926178928916,12,569387.11,3.8
N2-012,Large,4.5,N2,North,Bogra,24.851646279839503,89.40179046463514,2025-09-07,Grocery,Sugar (1kg),408.98409838543836,108,44170.28,3.4
N2-012,Large,4.5,N2,North,Bogra,24.857239606544546,89.39751330033539,2025-07-11,Beauty,Sunscreen,1189.76394341774,65,77334.66,4.4
N2-012,Large,4.5,N2,North,Bogra,24.858850123898343,89.39794874897484,2025-03-24,HomeAppliances,Refrigerator,35558.64161479035,17,604496.91,3.1
N2-012,Large,4.5,N2,North,Bogra,24.8540918693292,89.39892814293803,2025-06-19,Electronics,Camera,67972.93822635157,36,2447025.78,3.7
N2-012,Large,4.5,N2,North,Bogra,24.85910342910494,89.39773695284772,2025-03-07,Clothing,Jeans,2345.919329027363,92,215824.58,3.6
N2-012,Large,4.5,N2,North,Bogra,24.85868914841012,89.40544405958903,2025-09-22,Electronics,Tablet,78734.21638093964,49,3857976.6,3.8
N2-012,Large,4.5,N2,North,Bogra,24.858224886910982,89.40464048948473,2025-03-13,Furniture,Table,50006.27376682248,8,400050.19,3.0
N2-012,Large,4.5,N2,North,Bogra,24.855101233486593,89.40562881832832,2024-12-31,Sports,Yoga Mat,23014.87683296401,14,322208.28,4.7
N2-012,Large,4.5,N2,North,Bogra,24.85321666142063,89.3999568007215,2025-04-22,Electronics,Bluetooth Speaker,65383.830690906456,29,1896131.09,4.3
N2-013,Small,3.8,N2,North,Bogra,24.81564565409814,89.32580007310065,2025-02-05,Clothing,Dress,1377.5830193555198,95,130870.39,3.5
N2-013,Small,3.8,N2,North,Bogra,24.812347791409863,89.32071695277624,2025-09-26,Grocery,Milk Powder (400g),592.9436646340067,216,128075.83,4.5
N2-013,Small,3.8,N2,North,Bogra,24.808006709122616,89.32676717235518,2025-02-18,Grocery,Sugar (1kg),402.37280091640713,127,51101.35,3.2
N2-013,Small,3.8,N2,North,Bogra,24.80740788430356,89.32449998479264,2024-12-21,Grocery,Cooking Oil (1L),197.8381822799821,280,55394.69,4.7
N2-013,Small,3.8,N2,North,Bogra,24.813974107820364,89.32881126828673,2025-01-10,Electronics,Tablet,14600.491329653183,44,642421.62,3.1
N2-013,Small,3.8,N2,North,Bogra,24.808661238302648,89.32609212902697,2024-10-17,Clothing,Shoes,2515.3013341440023,113,284229.05,4.0
N2-013,Small,3.8,N2,North,Bogra,24.81139895986201,89.32601610651108,2025-01-22,Clothing,Jacket,3850.0585497351876,67,257953.92,4.5
N2-013,Small,3.8,N2,North,Bogra,24.815266488260157,89.32160467996543,2025-08-24,Electronics,Laptop,55678.626882408724,34,1893073.31,4.8
N2-013,Small,3.8,N2,North,Bogra,24.815311147008604,89.32464950749822,2025-01-24,Clothing,Jeans,2616.8101733302206,91,238129.73,3.0
N2-013,Small,3.8,N2,North,Bogra,24.815464447459682,89.32610613789588,2025-08-05,Electronics,Bluetooth Speaker,119523.3630012948,37,4422364.43,3.3
N2-013,Small,3.8,N2,North,Bogra,24.81261417434819,89.32518913442914,2025-05-09,Electronics,Tablet,97915.13756489738,61,5972823.39,3.4
N2-013,Small,3.8,N2,North,Bogra,24.811812781067555,89.32876211422291,2025-04-18,Clothing,Sunglasses,2964.481951936261,108,320164.05,3.0
N2-013,Small,3.8,N2,North,Bogra,24.813509448245437,89.32584534900876,2025-03-05,Electronics,Headphones,24839.096581155543,39,968724.77,3.7
N2-013,Small,3.8,N2,North,Bogra,24.812160557418547,89.32272832916816,2025-09-03,Grocery,Tea (250g),396.2075180693372,131,51903.18,4.3
N2-013,Small,3.8,N2,North,Bogra,24.813862227664554,89.32414078209536,2025-06-28,Grocery,Sugar (1kg),255.98255801032008,246,62971.71,4.5
N2-013,Small,3.8,N2,North,Bogra,24.808093214557523,89.32777461484746,2025-05-27,Beauty,Sunscreen,2796.8815675353767,65,181797.3,3.6
N2-001,Large,3.7,N2,North,Natore,24.45074225806187,89.08587069983807,2025-04-06,Furniture,Sofa,51125.718420067526,13,664634.34,3.3
N2-001,Large,3.7,N2,North,Natore,24.44958938314902,89.09162135673306,2024-11-14,Electronics,Smartwatch,87670.93992235516,62,5435598.28,4.4
N2-001,Large,3.7,N2,North,Natore,24.450858190043494,89.09249465453968,2024-12-23,Electronics,Bluetooth Speaker,81034.31790319245,38,3079304.08,4.8
N2-001,Large,3.7,N2,North,Natore,24.446637334170106,89.08959359025647,2025-06-29,Grocery,Milk Powder (400g),324.3964527252633,135,43793.52,3.7
N2-001,Large,3.7,N2,North,Natore,24.44867138812446,89.0936890846598,2025-03-30,Grocery,Sugar (1kg),422.122950705801,218,92022.8,4.4
N2-001,Large,3.7,N2,North,Natore,24.449422932265186,89.09248107448934,2025-05-17,Electronics,Smartphone,116767.75777402715,51,5955155.65,4.5
N2-001,Large,3.7,N2,North,Natore,24.451744843867377,89.08550078290098,2025-08-12,Sports,Football,9553.57955550034,36,343928.86,4.7
N2-001,Large,3.7,N2,North,Natore,24.45179435679954,89.08687407169832,2025-08-23,Electronics,Bluetooth Speaker,101415.21619804166,29,2941041.27,4.7
N2-001,Large,3.7,N2,North,Natore,24.45306118338519,89.09221400643497,2025-05-15,Grocery,Spice Mix,187.5786076328156,190,35639.94,3.6
N2-001,Large,3.7,N2,North,Natore,24.44985185259859,89.0931371577913,2024-10-06,Grocery,Cooking Oil (1L),728.3508091387555,324,235985.66,3.8
N2-001,Large,3.7,N2,North,Natore,24.446163587566627,89.08639806542786,2024-10-28,Beauty,Face Mask,495.120348869141,20,9902.41,3.3
N2-001,Large,3.7,N2,North,Natore,24.451041445208343,89.09215294646368,2025-09-12,Grocery,Sugar (1kg),502.482059232886,209,105018.75,4.9
N2-001,Large,3.7,N2,North,Natore,24.4530495043784,89.08459265850591,2025-04-28,Beauty,Shampoo,2890.6850582606116,37,106955.35,4.9
N2-001,Large,3.7,N2,North,Natore,24.447863460988877,89.08999795559153,2025-08-20,Clothing,T-Shirt,3696.641041599798,73,269854.8,3.0
N2-001,Large,3.7,N2,North,Natore,24.45193121576059,89.0861990273562,2025-07-10,Beauty,Perfume,1244.1240896443942,55,68426.82,4.7
N2-001,Large,3.7,N2,North,Natore,24.448481552670085,89.086602471741,2024-11-10,Electronics,Tablet,91709.74448809955,52,4768906.71,3.6
N2-001,Large,3.7,N2,North,Natore,24.4466806945503,89.09352448826604,2024-12-19,Beauty,Shampoo,2187.117310498728,74,161846.68,3.5
N2-001,Large,3.7,N2,North,Natore,24.452412153546888,89.08896213351919,2025-02-21,Grocery,Sugar (1kg),110.23316422338114,158,17416.84,4.7
N2-001,Large,3.7,N2,North,Natore,24.450067935943,89.08583833414629,2024-10-18,Beauty,Face Cream,376.3092499851625,76,28599.5,4.4
N2-001,Large,3.7,N2,North,Natore,24.4516849863672,89.08876935869453,2025-04-10,Clothing,Sunglasses,3300.3607937951806,107,353138.6,4.7
N2-001,Large,3.7,N2,North,Natore,24.447296907250184,89.09295089994099,2025-05-20,Grocery,Rice (5kg),430.08706590377415,145,62362.62,4.0
N2-001,Large,3.7,N2,North,Natore,24.450326142355884,89.0903147542504,2024-11-15,Grocery,Cooking Oil (1L),401.1594619323284,175,70202.91,4.8
N2-001,Large,3.7,N2,North,Natore,24.446275953102454,89.08848666539662,2025-04-22,HomeAppliances,Air Conditioner,6498.357542360569,5,32491.79,3.7
N2-001,Large,3.7,N2,North,Natore,24.44655005536789,89.083949205867,2025-08-14,Electronics,Headphones,110272.66818356891,36,3969816.05,4.6
N2-001,Large,3.7,N2,North,Natore,24.451922172650427,89.0897411253889,2025-02-13,Electronics,Bluetooth Speaker,89866.94416944198,44,3954145.54,4.0
N2-001,Large,3.7,N2,North,Natore,24.454035992557113,89.0930005703088,2025-03-13,Furniture,Sofa,7207.093264103767,19,136934.77,3.2
N2-001,Large,3.7,N2,North,Natore,24.449810491605817,89.09295524215317,2025-02-28,Electronics,Smartwatch,114845.97731142234,42,4823531.05,4.8
N2-001,Large,3.7,N2,North,Natore,24.454287581091897,89.093434957455,2024-10-12,Beauty,Sunscreen,1152.6182872591212,42,48409.97,3.6
N2-001,Large,3.7,N2,North,Natore,24.451274534118973,89.0857357715317,2025-07-24,Furniture,Dining Set,24035.634735444513,13,312463.25,3.3
N2-001,Large,3.7,N2,North,Natore,24.451929791977104,89.08527308554447,2025-04-30,Sports,Football,5022.5445947535145,39,195879.24,4.1
N2-001,Large,3.7,N2,North,Natore,24.451556312487813,89.09071950366055,2025-03-27,Clothing,T-Shirt,2066.173130940797,76,157029.16,4.8
N2-001,Large,3.7,N2,North,Natore,24.44564669673225,89.08501673011233,2024-10-27,Furniture,Bed,50724.084567216174,21,1065205.78,4.5
N2-001,Large,3.7,N2,North,Natore,24.44862695170621,89.08444827413523,2025-07-28,HomeAppliances,Electric Fan,35250.19889373935,24,846004.77,4.0
N2-001,Large,3.7,N2,North,Natore,24.44837977376472,89.08713021568579,2024-12-08,Grocery,Rice (5kg),208.48747337644528,223,46492.71,4.6
N2-001,Large,3.7,N2,North,Natore,24.446069247105953,89.0856114116678,2024-11-26,Clothing,Shoes,3081.232502112305,144,443697.48,3.4
N2-001,Large,3.7,N2,North,Natore,24.44753808934497,89.08759986133303,2025-02-24,Grocery,Rice (5kg),298.085858314414,204,60809.52,4.6
N2-001,Large,3.7,N2,North,Natore,24.451511845867376,89.0920740311261,2025-09-17,Grocery,Sugar (1kg),768.4696865514887,171,131408.32,3.9
N2-001,Large,3.7,N2,North,Natore,24.448528350957446,89.08827862683384,2025-08-23,Furniture,Sofa,42733.60908252661,11,470069.7,4.0
N2-001,Large,3.7,N2,North,Natore,24.4521090982003,89.0848912903705,2024-10-26,Sports,Treadmill,10850.198152648743,18,195303.57,4.6
N2-001,Large,3.7,N2,North,Natore,24.45003868976198,89.0873803240478,2025-02-16,Sports,Yoga Mat,9634.22022860189,29,279392.39,4.6
N2-001,Large,3.7,N2,North,Natore,24.449837410974208,89.08987690733193,2025-03-01,Grocery,Tea (250g),617.3041946548118,205,126547.36,4.7
N2-001,Large,3.7,N2,North,Natore,24.450681730353057,89.08742467036102,2025-02-24,Furniture,Office Chair,30561.97457383772,14,427867.64,3.9
N2-001,Large,3.7,N2,North,Natore,24.44915614959209,89.08670853965612,2024-10-24,Grocery,Sugar (1kg),622.7936507952861,147,91550.67,3.1
N2-001,Large,3.7,N2,North,Natore,24.446440784581547,89.08908155817858,2025-08-08,Electronics,Camera,89973.28308299617,46,4138771.02,3.3
N2-001,Large,3.7,N2,North,Natore,24.452944162199408,89.09208088520023,2025-07-22,Electronics,Power Bank,56283.26120960912,50,2814163.06,4.5
N2-001,Large,3.7,N2,North,Natore,24.44615595257525,89.09350013950258,2025-01-09,Furniture,Bookshelf,30213.076302671834,9,271917.69,4.3
N2-001,Large,3.7,N2,North,Natore,24.451055858803723,89.08675156592359,2025-08-14,Clothing,Dress,2196.739437632158,105,230657.64,3.8
N2-001,Large,3.7,N2,North,Natore,24.453056981275644,89.08806605900924,2025-07-02,Beauty,Face Mask,1432.9184194181184,100,143291.84,3.2
N2-001,Large,3.7,N2,North,Natore,24.453230884597968,89.08616923020351,2025-06-28,HomeAppliances,Washing Machine,13221.957175295736,15,198329.36,4.6
N2-001,Large,3.7,N2,North,Natore,24.452157146030075,89.09151479591682,2025-03-27,HomeAppliances,Washing Machine,22335.491212114677,24,536051.79,3.6
N2-001,Large,3.7,N2,North,Natore,24.444875637591277,89.08787495457422,2024-10-26,Clothing,T-Shirt,2537.1035022667147,72,182671.45,3.3
N2-002,Medium,4.0,N2,North,Natore,24.444411105123077,89.08439772671139,2025-05-21,Clothing,Dress,2516.593968301679,122,307024.46,3.6
N2-002,Medium,4.0,N2,North,Natore,24.448077009912936,89.09056472410582,2025-09-02,Clothing,Shoes,1364.975853966226,146,199286.47,3.7
N2-002,Medium,4.0,N2,North,Natore,24.445661531415332,89.08866082811352,2025-03-19,Sports,Treadmill,23281.88104676157,18,419073.86,3.9
N2-002,Medium,4.0,N2,North,Natore,24.446227250513903,89.09082398242504,2025-01-22,Electronics,Tablet,67610.92101145715,32,2163549.47,4.1
N2-002,Medium,4.0,N2,North,Natore,24.445238195570248,89.09172557267271,2025-08-25,Beauty,Face Mask,2535.384889650073,76,192689.25,3.9
N2-002,Medium,4.0,N2,North,Natore,24.447846792635737,89.08837092742648,2025-02-07,Grocery,Rice (5kg),158.48437841903896,200,31696.88,4.5
N2-002,Medium,4.0,N2,North,Natore,24.447573795368204,89.0880012859147,2025-05-12,Clothing,Shoes,3052.9924699351222,126,384677.05,4.9
N2-002,Medium,4.0,N2,North,Natore,24.445091358029295,89.09286593036404,2025-08-02,HomeAppliances,Refrigerator,19017.23698069998,16,304275.79,4.5
N2-002,Medium,4.0,N2,North,Natore,24.448190353647835,89.08741103245454,2025-03-13,Clothing,Shoes,1811.5098886377446,110,199266.09,3.7
N2-002,Medium,4.0,N2,North,Natore,24.446119601932104,89.09280756335346,2025-08-11,Beauty,Face Mask,4446.837759739537,47,209001.37,4.0
N2-002,Medium,4.0,N2,North,Natore,24.443974134544586,89.08710107557856,2025-02-09,Sports,Badminton Racket,20740.39168768736,19,394067.44,4.1
N2-002,Medium,4.0,N2,North,Natore,24.451940342184326,89.08831993551826,2025-04-16,Clothing,Handbag,2016.879499911556,74,149249.08,4.3
N2-002,Medium,4.0,N2,North,Natore,24.451652758461,89.08746720058154,2024-11-22,Furniture,Table,12621.462296946595,17,214564.86,3.5
N2-002,Medium,4.0,N2,North,Natore,24.449627522016716,89.0930521222828,2024-12-17,Grocery,Honey (500g),398.6542934187943,119,47439.86,4.3
N2-002,Medium,4.0,N2,North,Natore,24.445888511483155,89.09296349944823,2024-12-26,Sports,Yoga Mat,21654.237674394797,36,779552.56,3.4
N2-002,Medium,4.0,N2,North,Natore,24.444648337976464,89.09024948734726,2024-10-05,Furniture,Table,22749.831097541395,10,227498.31,5.0
N2-002,Medium,4.0,N2,North,Natore,24.445510460615612,89.093418555629,2025-07-06,Grocery,Milk Powder (400g),420.163353737058,89,37394.54,3.3
N2-002,Medium,4.0,N2,North,Natore,24.452153213769513,89.09283868718394,2025-02-10,Grocery,Honey (500g),771.4802599927792,303,233758.52,3.1
N2-002,Medium,4.0,N2,North,Natore,24.448267637430213,89.0941090856181,2025-03-05,HomeAppliances,Blender,39984.35265412176,21,839671.41,4.4
N2-002,Medium,4.0,N2,North,Natore,24.442596932865484,89.08821129186187,2025-02-22,Electronics,Power Bank,100708.42922714022,72,7251006.9,4.9
N2-002,Medium,4.0,N2,North,Natore,24.450668572097758,89.09179640172965,2024-11-16,Grocery,Honey (500g),374.43481330370366,209,78256.88,4.2
N2-002,Medium,4.0,N2,North,Natore,24.451327614171586,89.09217252847033,2025-08-08,Sports,Dumbbell Set,4639.359921055884,27,125262.72,3.4
N2-002,Medium,4.0,N2,North,Natore,24.44479786380205,89.08716991817481,2025-08-16,Electronics,Camera,79907.98400116114,44,3515951.3,3.9
N2-002,Medium,4.0,N2,North,Natore,24.4424572731372,89.09301870341737,2025-02-16,Furniture,Wardrobe,19185.696775113902,9,172671.27,4.1
N2-002,Medium,4.0,N2,North,Natore,24.44695071669274,89.08861562100955,2025-05-08,Sports,Badminton Racket,23647.401817426075,15,354711.03,3.6
N2-002,Medium,4.0,N2,North,Natore,24.448565491569187,89.08449704452595,2024-10-14,Furniture,Table,13058.937701655312,12,156707.25,3.4
N2-002,Medium,4.0,N2,North,Natore,24.449652440652567,89.09417817269002,2025-05-02,Beauty,Face Cream,3004.3269161725057,33,99142.79,3.8
N2-002,Medium,4.0,N2,North,Natore,24.447208821166182,89.08945037166939,2024-11-22,Clothing,Jeans,3897.892257374451,106,413176.58,3.8
N2-002,Medium,4.0,N2,North,Natore,24.45116920433297,89.08435932343576,2025-01-29,Furniture,Wardrobe,14301.648236014129,15,214524.72,4.9
N2-002,Medium,4.0,N2,North,Natore,24.449978011866122,89.0921097399419,2025-04-12,Beauty,Face Cream,1684.6797659312222,48,80864.63,4.3
