data_type,record_id,city,region,latitude,longitude,category,product,price_bdt,units_sold,sales_amount,date,store_size,customer_rating,salesperson,coverage_value,outlets_visited,duration_hours,outlet_type,outlet_size,priority_score,potential_monthly_value,days_since_contact,no_order_reason,assigned_salesperson,brand,coverage_score,num_outlets,market_share,visit_count,total_outlets,unique_salespersons,intensity_score,from_city,to_city,from_region,to_region,from_latitude,from_longitude,to_latitude,to_longitude,distance_km,generated_at
sales,SALE0575,Dhaka,Central,23.659324,90.423531,Beauty,Perfume,2141.0,27.0,57807.0,2024-12-07,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0576,Bogra,North,24.860483,89.337202,Grocery,Honey (500g),664.0,81.0,53784.0,2025-02-27,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0577,Sylhet,East,24.918718,91.899028,Grocery,Spice Mix,251.0,27.0,6777.0,2025-09-04,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0578,Narayanganj,Central,23.629821,90.469162,Grocery,Sugar (1kg),651.0,69.0,44919.0,2025-07-10,Medium,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0579,Sylhet,East,24.860164,91.844143,Clothing,Jacket,1485.0,74.0,109890.0,2025-05-21,Large,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0580,Dinajpur,North,25.592179,88.700562,Electronics,Laptop,25771.0,97.0,2499787.0,2025-03-08,Small,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0581,Dhaka,Central,23.793905,90.421811,Clothing,Handbag,2986.0,17.0,50762.0,2024-10-10,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0582,Faridpur,Central,23.641255,89.781272,Electronics,Camera,116590.0,32.0,3730880.0,2024-10-23,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0583,Khulna,West,22.778306,89.491145,Electronics,Smartwatch,90288.0,54.0,4875552.0,2025-03-26,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0584,Sherpur,Central,25.033128,90.031615,Clothing,Handbag,3904.0,99.0,386496.0,2025-08-18,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0585,Barishal,South,22.720523,90.347307,Sports,Badminton Racket,23264.0,48.0,1116672.0,2025-02-14,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0586,Dhaka,Central,23.688359,90.404443,Grocery,Rice (5kg),790.0,12.0,9480.0,2025-02-12,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0587,Tangail,Central,24.29827,89.994168,Grocery,Sugar (1kg),104.0,69.0,7176.0,2025-03-15,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0588,Habiganj,East,24.379433,91.428539,HomeAppliances,Microwave,34421.0,35.0,1204735.0,2025-04-22,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0589,Khulna,West,22.876389,89.612533,Electronics,Headphones,82205.0,63.0,5178915.0,2025-04-12,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0590,Dhaka,Central,23.810326,90.448572,Clothing,T-Shirt,707.0,81.0,57267.0,2025-02-11,Small,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0591,Barishal,South,22.673473,90.280257,Clothing,Handbag,947.0,57.0,53979.0,2025-02-13,Small,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0592,Rangpur,North,25.721238,89.362348,Electronics,Bluetooth Speaker,34518.0,89.0,3072102.0,2025-07-29,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0593,Netrokona,Central,24.91441,90.66497,Beauty,Shampoo,964.0,84.0,80976.0,2025-04-03,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0594,Comilla,East,23.494224,91.116589,Beauty,Face Mask,1555.0,7.0,10885.0,2025-03-16,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0595,Saidpur,North,25.81882,88.945877,Furniture,Wardrobe,54494.0,30.0,1634820.0,2025-02-27,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0596,Jamalpur,Central,24.840529,90.04856,Clothing,T-Shirt,304.0,28.0,8512.0,2025-02-02,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0597,Sirajganj,North,24.433569,89.736191,Furniture,Table,39042.0,88.0,3435696.0,2025-02-19,Small,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0598,Rajshahi,West,24.365646,88.563969,Electronics,Camera,115100.0,16.0,1841600.0,2025-03-02,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0599,Sylhet,East,24.88347,91.809039,Beauty,Perfume,2075.0,50.0,103750.0,2025-08-20,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0600,Comilla,East,23.581331,91.227976,Clothing,T-Shirt,1583.0,48.0,75984.0,2025-05-04,Small,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0601,Dhaka,Central,23.811423,90.445327,Clothing,Handbag,3384.0,18.0,60912.0,2024-11-10,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0602,Pabna,North,24.035769,89.293091,Clothing,Shoes,2607.0,2.0,5214.0,2024-11-26,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0603,Cox's Bazar,East,21.460843,92.041309,Sports,Badminton Racket,24172.0,28.0,676816.0,2024-11-17,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0604,Dhaka,Central,23.815393,90.505441,Furniture,Bed,45375.0,88.0,3993000.0,2025-02-20,Small,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0605,Rajshahi,West,24.371838,88.627153,Clothing,T-Shirt,873.0,97.0,84681.0,2025-08-02,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0606,Sherpur,Central,25.028667,90.034637,Electronics,Camera,64280.0,41.0,2635480.0,2025-07-25,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0607,Feni,East,22.939955,91.36029,Clothing,T-Shirt,1316.0,71.0,93436.0,2024-12-01,Large,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0608,Dhaka,Central,23.805137,90.313909,Furniture,Sofa,56050.0,89.0,4988450.0,2025-09-21,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0609,Chandpur,Central,23.234344,90.663842,Clothing,Jeans,2420.0,78.0,188760.0,2025-01-17,Small,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0610,Sunamganj,East,25.003692,91.363018,Electronics,Smartwatch,92694.0,7.0,648858.0,2025-06-04,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0611,Chattogram,Central,22.420982,91.816661,Electronics,Tablet,73481.0,82.0,6025442.0,2024-12-04,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0612,Bogra,North,24.874911,89.435109,Electronics,Smartphone,55329.0,41.0,2268489.0,2025-07-29,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0613,Rangpur,North,25.703357,89.199745,Grocery,Tea (250g),470.0,47.0,22090.0,2024-12-29,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0614,Jhalokati,South,22.689367,90.195443,Furniture,Bed,55486.0,10.0,554860.0,2025-09-26,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0615,Natore,North,24.378243,89.205372,Electronics,Smartwatch,36277.0,6.0,217662.0,2025-09-04,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0616,Dhaka,Central,23.729917,90.423584,Sports,Dumbbell Set,23851.0,65.0,1550315.0,2025-03-06,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0617,Comilla,East,23.451198,91.159453,Grocery,Rice (5kg),695.0,69.0,47955.0,2025-01-02,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0618,Manikganj,Central,23.749407,90.092006,Clothing,T-Shirt,1569.0,11.0,17259.0,2025-01-16,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0619,Dhaka,Central,23.739102,90.396501,Electronics,Headphones,78305.0,42.0,3288810.0,2025-03-18,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0620,Dhaka,Central,23.788838,90.447813,Beauty,Face Mask,741.0,40.0,29640.0,2024-10-12,Medium,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0621,Sunamganj,East,24.986794,91.42773,Furniture,Dining Set,20639.0,8.0,165112.0,2025-06-01,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0622,Barishal,South,22.710485,90.313781,Grocery,Rice (5kg),504.0,79.0,39816.0,2024-11-27,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0623,Meherpur,West,23.787994,88.701149,Furniture,Wardrobe,48126.0,95.0,4571970.0,2025-07-07,Small,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0624,Satkhira,West,22.790217,89.058546,Electronics,Headphones,99946.0,2.0,199892.0,2025-07-13,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0625,Sylhet,East,24.847078,91.897044,Grocery,Tea (250g),569.0,93.0,52917.0,2025-05-25,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0626,Narayanganj,Central,23.594547,90.499657,HomeAppliances,Air Conditioner,19613.0,94.0,1843622.0,2025-08-05,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0627,Dhaka,Central,23.74778,90.448771,Clothing,Dress,1414.0,68.0,96152.0,2025-09-02,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0628,Khulna,West,22.822098,89.556253,Beauty,Sunscreen,831.0,64.0,53184.0,2025-02-13,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0629,Barishal,South,22.805986,90.338678,Electronics,Power Bank,82302.0,22.0,1810644.0,2025-03-30,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0630,Dhaka,Central,23.84751,90.401627,Furniture,Office Chair,42611.0,87.0,3707157.0,2025-08-06,Small,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0631,Narail,West,23.134231,89.579278,Electronics,Smartphone,13772.0,2.0,27544.0,2025-06-01,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0632,Rangpur,North,25.650573,89.335651,HomeAppliances,Electric Fan,11835.0,23.0,272205.0,2025-09-16,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0633,Kishoreganj,Central,24.334795,90.836856,Furniture,Wardrobe,53540.0,84.0,4497360.0,2025-03-04,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0634,Kushtia,West,23.909614,89.065264,Furniture,Bed,52204.0,41.0,2140364.0,2025-05-19,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0635,Chattogram,Central,22.336548,91.824379,Electronics,Laptop,73803.0,87.0,6420861.0,2025-09-08,Small,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0636,Bandarban,East,22.298822,92.126146,Grocery,Tea (250g),87.0,52.0,4524.0,2025-08-30,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0637,Cox's Bazar,East,21.382261,91.925981,HomeAppliances,Blender,23449.0,12.0,281388.0,2024-12-25,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0638,Panchagarh,North,26.320544,88.605299,Sports,Cricket Bat,10054.0,73.0,733942.0,2025-05-02,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0639,Feni,East,22.947441,91.409275,Clothing,Dress,1808.0,76.0,137408.0,2025-01-25,Small,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0640,Bogra,North,24.894344,89.341454,Furniture,Bookshelf,54838.0,32.0,1754816.0,2025-07-19,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0641,Chattogram,Central,22.226689,91.795137,Electronics,Smartphone,38539.0,70.0,2697730.0,2025-04-10,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0642,Manikganj,Central,23.921789,89.935737,Beauty,Perfume,2944.0,1.0,2944.0,2024-11-02,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0643,Feni,East,22.931071,91.429179,Grocery,Honey (500g),354.0,14.0,4956.0,2025-06-21,Large,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0644,Barishal,South,22.718384,90.324266,Electronics,Bluetooth Speaker,72491.0,8.0,579928.0,2025-07-24,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0645,Dhaka,Central,23.776515,90.414549,Clothing,T-Shirt,1248.0,67.0,83616.0,2025-03-07,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0646,Moulvibazar,East,24.428938,91.71815,Furniture,Bed,54014.0,11.0,594154.0,2024-12-11,Small,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0647,Sylhet,East,24.928869,91.799772,Electronics,Bluetooth Speaker,17808.0,76.0,1353408.0,2024-12-18,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0648,Chandpur,Central,23.14701,90.609346,Beauty,Face Cream,2139.0,38.0,81282.0,2025-05-24,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0649,Rajshahi,West,24.34038,88.651824,Grocery,Milk Powder (400g),757.0,95.0,71915.0,2025-04-20,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0650,Rangpur,North,25.714024,89.360542,Sports,Cricket Bat,2947.0,26.0,76622.0,2025-07-27,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0651,Bogra,North,24.854266,89.318204,Grocery,Rice (5kg),208.0,58.0,12064.0,2025-02-08,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0652,Sirajganj,North,24.47092,89.784096,Electronics,Camera,108969.0,27.0,2942163.0,2025-02-15,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0653,Rangamati,East,22.665823,92.093115,Electronics,Laptop,19851.0,21.0,416871.0,2024-10-18,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0654,Khulna,West,22.826401,89.555312,Grocery,Honey (500g),657.0,6.0,3942.0,2025-06-16,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0655,Cox's Bazar,East,21.457536,91.994808,Clothing,Sunglasses,1316.0,46.0,60536.0,2025-03-16,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0656,Netrokona,Central,24.867267,90.841013,Grocery,Sugar (1kg),306.0,23.0,7038.0,2025-09-19,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0657,Jhalokati,South,22.673296,90.225295,Grocery,Tea (250g),603.0,32.0,19296.0,2025-08-17,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0658,Sylhet,East,24.866985,91.802691,Beauty,Face Cream,1194.0,2.0,2388.0,2025-09-03,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0659,Rajshahi,West,24.385575,88.670836,Sports,Treadmill,12697.0,88.0,1117336.0,2024-11-16,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0660,Jamalpur,Central,24.89972,89.990124,Grocery,Tea (250g),305.0,10.0,3050.0,2025-09-23,Small,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0661,Rangpur,North,25.778677,89.326146,Electronics,Power Bank,114076.0,17.0,1939292.0,2025-08-18,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0662,Rangpur,North,25.668006,89.253778,Electronics,Power Bank,14637.0,22.0,322014.0,2024-12-15,Medium,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0663,Natore,North,24.445033,89.082986,Beauty,Lipstick,4264.0,4.0,17056.0,2025-03-23,Large,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0664,Dhaka,Central,23.845241,90.437758,Clothing,Jacket,1179.0,24.0,28296.0,2025-05-17,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0665,Chattogram,Central,22.249233,91.849029,Beauty,Face Cream,483.0,79.0,38157.0,2024-11-21,Large,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0666,Dhaka,Central,23.786358,90.360733,Beauty,Shampoo,4286.0,53.0,227158.0,2024-12-27,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0667,Khulna,West,22.898597,89.57732,Beauty,Shampoo,3337.0,18.0,60066.0,2025-03-04,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0668,Sylhet,East,24.955497,91.884375,Grocery,Spice Mix,578.0,32.0,18496.0,2024-11-16,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0669,Pirojpur,South,22.561536,89.988603,Electronics,Bluetooth Speaker,110487.0,92.0,10164804.0,2025-04-04,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0670,Jessore,West,23.118531,89.11884,Furniture,Bed,27546.0,73.0,2010858.0,2025-01-20,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0671,Dinajpur,North,25.601837,88.725324,Clothing,Jeans,406.0,41.0,16646.0,2024-12-03,Small,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0672,Dhaka,Central,23.78351,90.310059,HomeAppliances,Blender,5839.0,61.0,356179.0,2025-01-06,Medium,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0673,Brahmanbaria,East,23.958905,91.067103,Clothing,Jeans,953.0,13.0,12389.0,2025-05-31,Large,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0674,Khagrachhari,East,23.15587,92.05691,Grocery,Tea (250g),794.0,8.0,6352.0,2025-06-14,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0675,Chattogram,Central,22.336227,91.798817,Clothing,Handbag,1890.0,46.0,86940.0,2025-07-08,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0676,Sylhet,East,24.912089,91.865781,Furniture,Sofa,57835.0,95.0,5494325.0,2024-10-12,Medium,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0677,Dhaka,Central,23.79878,90.357046,Clothing,T-Shirt,3181.0,90.0,286290.0,2025-04-07,Large,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0678,Jamalpur,Central,24.807691,89.894229,Grocery,Tea (250g),232.0,64.0,14848.0,2024-12-31,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0679,Rangpur,North,25.739728,89.188221,Furniture,Office Chair,10915.0,8.0,87320.0,2025-06-07,Large,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0680,Sylhet,East,24.905263,91.872861,Furniture,Bookshelf,36325.0,1.0,36325.0,2025-04-18,Large,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0681,Saidpur,North,25.772666,88.983701,Electronics,Headphones,52663.0,92.0,4844996.0,2025-07-06,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0682,Saidpur,North,25.735021,89.049784,Grocery,Cooking Oil (1L),640.0,91.0,58240.0,2025-07-24,Small,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0683,Dhaka,Central,23.85087,90.343604,Sports,Badminton Racket,2876.0,48.0,138048.0,2024-10-09,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0684,Natore,North,24.363873,89.02495,Grocery,Rice (5kg),384.0,39.0,14976.0,2025-04-22,Small,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0685,Saidpur,North,25.827574,89.020435,Beauty,Face Mask,3778.0,82.0,309796.0,2025-01-28,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0686,Chattogram,Central,22.409266,91.853375,Grocery,Honey (500g),615.0,89.0,54735.0,2024-11-24,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0687,Barishal,South,22.624445,90.384355,Electronics,Headphones,57595.0,40.0,2303800.0,2024-10-17,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0688,Mymensingh,Central,24.806218,90.359955,Sports,Dumbbell Set,558.0,90.0,50220.0,2024-12-15,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0689,Chattogram,Central,22.355722,91.772739,Grocery,Spice Mix,621.0,5.0,3105.0,2025-07-03,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0690,Dhaka,Central,23.803726,90.462063,HomeAppliances,Washing Machine,16476.0,82.0,1351032.0,2024-12-19,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0691,Sylhet,East,24.982379,91.951587,Clothing,Jeans,1656.0,96.0,158976.0,2025-08-26,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0692,Tangail,Central,24.224851,89.935809,Furniture,Sofa,16002.0,82.0,1312164.0,2025-08-20,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0693,Chattogram,Central,22.317712,91.741768,Beauty,Face Mask,2950.0,58.0,171100.0,2025-09-29,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0694,Sylhet,East,24.891541,91.825754,Furniture,Wardrobe,9442.0,45.0,424890.0,2025-05-26,Small,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0695,Jamalpur,Central,24.870997,89.964364,Grocery,Rice (5kg),435.0,57.0,24795.0,2025-03-04,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0696,Bandarban,East,22.224984,92.24832,Beauty,Lipstick,3302.0,45.0,148590.0,2024-12-29,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0697,Barguna,South,22.174112,90.04574,Grocery,Milk Powder (400g),631.0,84.0,53004.0,2024-10-18,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
