outlet_id,city,latitude,longitude,region,category,product,price_bdt,units_sold,sales_amount,sale_date,store_size,customer_rating,returns,sales_per_unit
981,Rajshahi,24.303406547933896,88.50070267550265,Rajshahi,Grocery,Spice Mix,414,130,53820,2024-10-05,Small,4.52,3,414.0
982,Rangamati,22.551987675559573,92.03570957017295,Rangamati,Sports,Treadmill,19930,38,757340,2025-03-23,Small,4.13,0,19930.0
983,Jamalpur,24.833202520820116,89.99011410934028,Jamalpur,Clothing,Shoes,2138,78,166764,2025-06-15,Small,3.71,1,2138.0
984,Dhaka,23.721734741731805,90.39536999751246,Dhaka,Clothing,Shoes,3278,65,213070,2024-11-03,Small,3.68,0,3278.0
985,Chattogram,22.376724679341766,91.82728510636545,Chattogram,Grocery,Spice Mix,222,337,74814,2025-03-08,Large,4.39,6,222.0
986,Chattogram,22.39656917571968,91.82402017779239,Chattogram,Beauty,Sunscreen,3718,50,185900,2024-11-18,Small,3.84,2,3718.0
987,Chattogram,22.42962927590211,91.73101721242186,Chattogram,Electronics,Tablet,98090,45,4414050,2024-12-01,Medium,3.24,3,98090.0
988,Rajshahi,24.460500262053284,88.6026096447294,Rajshahi,HomeAppliances,Washing Machine,14688,19,279072,2024-12-10,Small,3.55,0,14688.0
989,Satkhira,22.72921052413805,89.20417916743796,Satkhira,Clothing,Dress,4149,110,456390,2025-04-09,Large,4.35,0,4149.0
990,Dhaka,23.793188693195383,90.48910142221146,Dhaka,Electronics,Power Bank,15523,43,667489,2025-04-01,Large,3.27,1,15523.0
991,Brahmanbaria,24.03437650852637,91.18291212725748,Brahmanbaria,Clothing,Dress,2643,62,163866,2025-01-12,Medium,3.43,3,2643.0
992,Mymensingh,24.730703545217246,90.41847637253866,Mymensingh,Electronics,Smartwatch,64268,44,2827792,2025-08-08,Small,3.44,2,64268.0
993,Netrokona,24.868657157627172,90.77347680365656,Netrokona,Sports,Yoga Mat,3722,42,156324,2024-12-05,Small,3.97,0,3722.0
994,Faridpur,23.559907604277843,89.66523369057593,Faridpur,Electronics,Bluetooth Speaker,59320,58,3440560,2025-08-02,Medium,4.55,0,59320.0
995,Sylhet,24.90765847145086,91.78149755607626,Sylhet,HomeAppliances,Blender,24929,11,274219,2024-11-09,Medium,3.44,0,24929.0
996,Feni,23.014799863585054,91.3659937414234,Feni,Electronics,Smartphone,57622,68,3918296,2025-02-22,Medium,4.1,2,57622.0
997,Narayanganj,23.71660684036411,90.51566565516146,Narayanganj,Electronics,Laptop,104418,84,8771112,2025-07-26,Large,3.87,3,104418.0
998,Barishal,22.61418139706933,90.28032681414685,Barishal,Electronics,Tablet,21187,38,805106,2025-07-19,Small,3.88,3,21187.0
999,Manikganj,23.919926378131592,90.09463643006043,Manikganj,Grocery,Honey (500g),599,222,132978,2024-12-21,Small,4.52,2,599.0
1000,Barishal,22.755407056000525,90.38596802133543,Barishal,Electronics,Tablet,74539,56,4174184,2025-06-24,Medium,4.25,1,74539.0
